"Country","Code","Continent","Region","Year","CO2 Emissions Per Capita","CO2 Emissions","CO2 Emissions Per $1 GDP"
"Colombia","170","Americas","South America","2001","1.38746690964649","56273.782","0.164872222"
"Colombia","170","Americas","South America","2000","1.45180097320205","57923.932","0.172554378"
"Colombia","170","Americas","South America","1999","1.4403826108987","56512.137","0.175789664"
"Colombia","170","Americas","South America","1998","1.71065567836761","65976.664","0.196602604"
"Colombia","170","Americas","South America","1997","1.71259211873094","64909.567","0.194524874"
"Colombia","170","Americas","South America","1996","1.62550489948954","60527.502","0.187614733"
"Colombia","170","Americas","South America","1995","1.62997184193808","59614.419","0.188583386"
"Colombia","170","Americas","South America","1994","1.88141424101961","67571.809","0.224876183"
"Colombia","170","Americas","South America","1993","1.81569271253894","64022.153","0.225497034"
"Colombia","170","Americas","South America","1992","1.792909165873","62049.307","0.223718421"
"Colombia","170","Americas","South America","1991","1.68213852544046","57120.859","0.216313676"
"Colombia","170","Americas","South America","1990","1.72147937572532","57337.212","0.222077614"
"Comoros","174","Africa","Eastern Africa","2011","0.225189084511065","157.681","0.157756598"
"Comoros","174","Africa","Eastern Africa","2010","0.19325965734664","132.012","0.135509249"
"Comoros","174","Africa","Eastern Africa","2009","0.181671738500549","121.011","0.126949582"
"Comoros","174","Africa","Eastern Africa","2008","0.186374060321181","121.011","0.129425099"
"Comoros","174","Africa","Eastern Africa","2007","0.185454913265564","117.344","0.126005138"
"Comoros","174","Africa","Eastern Africa","2006","0.196278826845907","121.011","0.130982"
"Comoros","174","Africa","Eastern Africa","2005","0.183126280727045","110.01","0.122227158"
"Comoros","174","Africa","Eastern Africa","2004","0.175397897808124","102.676","0.117315558"
"Comoros","174","Africa","Eastern Africa","2003","0.173550502987777","99.009","0.115297281"
"Comoros","174","Africa","Eastern Africa","2002","0.164874790478177","91.675","0.109003012"
"Comoros","174","Africa","Eastern Africa","2001","0.162383574180407","88.008","0.107075608"
"Comoros","174","Africa","Eastern Africa","2000","0.159642408273899","84.341","0.114772099"
"Comoros","174","Africa","Eastern Africa","1999","0.156640027338319","80.674","0.111338555"
"Comoros","174","Africa","Eastern Africa","1998","0.146058375553644","73.34","0.103164406"
"Comoros","174","Africa","Eastern Africa","1997","0.134808742164954","66.006","0.094038891"
"Comoros","174","Africa","Eastern Africa","1996","0.138218566510592","66.006","0.097828979"
"Comoros","174","Africa","Eastern Africa","1995","0.173159188229107","80.674","0.11802432"
"Comoros","174","Africa","Eastern Africa","1994","0.169370855465013","77.007","0.116726735"
"Comoros","174","Africa","Eastern Africa","1993","0.173509530890902","77.007","0.110567436"
"Comoros","174","Africa","Eastern Africa","1992","0.17772787489095","77.007","0.113891024"
"Comoros","174","Africa","Eastern Africa","1991","0.182062988067683","77.007","0.12360698"
"Comoros","174","Africa","Eastern Africa","1990","0.186552484314058","77.007","0.116937644"
"Congo","178","Africa","Middle Africa","2011","0.531995269514377","2247.871","0.095535642"
"Congo","178","Africa","Middle Africa","2010","0.46821703352494","1925.175","0.084619684"
"Congo","178","Africa","Middle Africa","2009","0.426806679906066","1705.155","0.081508129"
"Congo","178","Africa","Middle Africa","2008","0.337708614140424","1309.119","0.067251024"
"Congo","178","Africa","Middle Africa","2007","0.322911107575758","1213.777","0.065827675"
"Congo","178","Africa","Middle Africa","2006","0.306701789284585","1118.435","0.059697194"
"Congo","178","Africa","Middle Africa","2005","0.349842655679708","1239.446","0.070281735"
"Congo","178","Africa","Middle Africa","2004","0.275381081560674","949.753","0.058031798"
"Congo","178","Africa","Middle Africa","2003","0.272564991921908","916.75","0.057962693"
"Congo","178","Africa","Middle Africa","2002","0.175325294277616","575.719","0.036696604"
"Congo","178","Africa","Middle Africa","2001","0.239079858099921","766.403","0.051089178"
"Congo","178","Africa","Middle Africa","2000","0.3354745883506","1048.762","0.072569963"
"Congo","178","Africa","Middle Africa","1999","0.269805586832932","821.408","0.061144049"
"Congo","178","Africa","Middle Africa","1998","0.262516137027721","777.404","0.056374196"
"Congo","178","Africa","Middle Africa","1997","0.814086834289153","2343.213","0.176271198"
"Congo","178","Africa","Middle Africa","1996","0.613444801420661","1716.156","0.1282934"
"Congo","178","Africa","Middle Africa","1995","0.57553113558499","1565.809","0.122076202"
"Congo","178","Africa","Middle Africa","1994","0.811559862331876","2148.862","0.174209888"
"Congo","178","Africa","Middle Africa","1993","0.598740548490086","1543.807","0.118282613"
"Congo","178","Africa","Middle Africa","1992","0.626296321510427","1573.143","0.119349449"
"Congo","178","Africa","Middle Africa","1991","0.517002313017466","1265.115","0.098487282"
"Congo","178","Africa","Middle Africa","1990","0.498517381276164","1188.108","0.094707937"
"Cook Islands","184","Oceania","Polynesia","2011","","69.673",""
"Cook Islands","184","Oceania","Polynesia","2010","","69.673",""
"Cook Islands","184","Oceania","Polynesia","2009","","69.673",""
"Cook Islands","184","Oceania","Polynesia","2008","","69.673",""
"Cook Islands","184","Oceania","Polynesia","2007","","66.006",""
"Cook Islands","184","Oceania","Polynesia","2006","","66.006",""
"Cook Islands","184","Oceania","Polynesia","2005","","62.339",""
"Cook Islands","184","Oceania","Polynesia","2004","","55.005",""
"Cook Islands","184","Oceania","Polynesia","2003","","33.003",""
"Cook Islands","184","Oceania","Polynesia","2002","","29.336",""
"Cook Islands","184","Oceania","Polynesia","2001","","33.003",""
"Cook Islands","184","Oceania","Polynesia","2000","","29.336",""
"Cook Islands","184","Oceania","Polynesia","1999","","29.336",""
"Cook Islands","184","Oceania","Polynesia","1998","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1997","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1996","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1995","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1994","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1993","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1992","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1991","","22.002",""
"Cook Islands","184","Oceania","Polynesia","1990","","22.002",""
"Costa Rica","188","Americas","Central America","2011","1.65560210904915","7843.713","0.130428083"
"Costa Rica","188","Americas","Central America","2010","1.62081339533609","7568.688","0.131540672"
"Costa Rica","188","Americas","Central America","2009","1.65203011067878","7601.691","0.138659614"
"Costa Rica","188","Americas","Central America","2008","1.83725743820861","8327.757","0.150360601"
"Costa Rica","188","Americas","Central America","2007","1.81985070888187","8122.405","0.150658898"
"Costa Rica","188","Americas","Central America","2006","1.61623752160789","7099.312","0.142131414"
"Costa Rica","188","Americas","Central America","2005","1.58983433368903","6868.291","0.149578826"
"Costa Rica","188","Americas","Central America","2004","1.63214357036278","6930.63","0.159821145"
"Costa Rica","188","Americas","Central America","2003","1.58859713579844","6626.269","0.159311097"
"Costa Rica","188","Americas","Central America","2002","1.54514465636175","6325.575","0.161821795"
"Costa Rica","188","Americas","Central America","2001","1.43537416830448","5760.857","0.151652194"
"Costa Rica","188","Americas","Central America","2000","1.39323282746181","5474.831","0.145674008"
"Costa Rica","188","Americas","Central America","1999","1.4375024403043","5522.502","0.149588611"
"Costa Rica","188","Americas","Central America","1998","1.41768550772746","5317.15","0.155868344"
"Costa Rica","188","Americas","Central America","1997","1.36333863674884","4987.12","0.158470886"
"Costa Rica","188","Americas","Central America","1996","1.33145245969206","4748.765","0.159314221"
"Costa Rica","188","Americas","Central America","1995","1.3990320272256","4866.109","0.164698296"
"Costa Rica","188","Americas","Central America","1994","1.55278106421694","5269.479","0.185343691"
"Costa Rica","188","Americas","Central America","1993","1.19343587415055","3953.026","0.145616052"
"Costa Rica","188","Americas","Central America","1992","1.17259881344694","3791.678","0.150027415"
"Costa Rica","188","Americas","Central America","1991","1.05734860719922","3336.97","0.144119665"
"Costa Rica","188","Americas","Central America","1990","0.960062704824445","2955.602","0.130931872"
"Cote d'Ivoire","384","Africa","Western Africa","2011","0.332470412255748","6446.586","0.122846147"
"Cote d'Ivoire","384","Africa","Western Africa","2010","0.310147166603396","5885.535","0.107234238"
"Cote d'Ivoire","384","Africa","Western Africa","2009","0.314826693686939","5856.199","0.108852553"
"Cote d'Ivoire","384","Africa","Western Africa","2008","0.376338523609253","6871.958","0.131886233"
"Cote d'Ivoire","384","Africa","Western Africa","2007","0.383471815043695","6882.959","0.13545639"
"Cote d'Ivoire","384","Africa","Western Africa","2006","0.396131288260265","6996.636","0.140123891"
"Cote d'Ivoire","384","Africa","Western Africa","2005","0.449889657315048","7825.378","0.159097024"
"Cote d'Ivoire","384","Africa","Western Africa","2004","0.447030139710954","7664.03","0.158498663"
"Cote d'Ivoire","384","Africa","Western Africa","2003","0.322899305556582","5460.163","0.114311746"
"Cote d'Ivoire","384","Africa","Western Africa","2002","0.436961600030033","7286.329","0.150469727"
"Cote d'Ivoire","384","Africa","Western Africa","2001","0.470541266526242","7726.369","0.156896139"
"Cote d'Ivoire","384","Africa","Western Africa","2000","0.420999580195857","6791.284","0.138075141"
"Cote d'Ivoire","384","Africa","Western Africa","1999","0.396583005152178","6266.903","0.124778404"
"Cote d'Ivoire","384","Africa","Western Africa","1998","0.447789876830649","6912.295","0.139854788"
"Cote d'Ivoire","384","Africa","Western Africa","1997","0.543389312258508","8173.743","0.173531587"
"Cote d'Ivoire","384","Africa","Western Africa","1996","0.572640178901726","8379.095","0.184550741"
"Cote d'Ivoire","384","Africa","Western Africa","1995","0.501659934320057","7132.315","0.169232256"
"Cote d'Ivoire","384","Africa","Western Africa","1994","0.380549062669081","5251.144","0.133475148"
"Cote d'Ivoire","384","Africa","Western Africa","1993","0.440576379123318","5892.869","0.151001785"
"Cote d'Ivoire","384","Africa","Western Africa","1992","0.357044922031087","4624.087","0.118261813"
"Cote d'Ivoire","384","Africa","Western Africa","1991","0.449811964458641","5636.179","0.143793714"
"Cote d'Ivoire","384","Africa","Western Africa","1990","0.478509395082754","5797.527","0.147970657"
"Croatia","191","Europe","Southern Europe","2011","4.75355715383288","20553.535","0.233409748"
"Croatia","191","Europe","Southern Europe","2010","4.81576048281857","20890.899","0.236573397"
"Croatia","191","Europe","Southern Europe","2009","4.95516617508788","21554.626","0.239937298"
"Croatia","191","Europe","Southern Europe","2008","5.35904788072638","23366.124","0.240897114"
"Croatia","191","Europe","Southern Europe","2007","5.58442116046439","24400.218","0.256723056"
"Croatia","191","Europe","Southern Europe","2006","5.29288692895288","23175.44","0.256394541"
"Croatia","191","Europe","Southern Europe","2005","5.26464339120641","23105.767","0.267855818"
"Croatia","191","Europe","Southern Europe","2004","5.23832615179287","23047.095","0.278300427"
"Croatia","191","Europe","Southern Europe","2003","5.33669585638928","23542.14","0.295884782"
"Croatia","191","Europe","Southern Europe","2002","4.94280108574189","21877.322","0.290242911"
"Croatia","191","Europe","Southern Europe","2001","4.65839125715207","20714.883","0.289239435"
"Croatia","191","Europe","Southern Europe","2000","4.3895501006547","19644.119","0.283708661"
"Croatia","191","Europe","Southern Europe","1999","4.54172401671541","20491.196","0.307092127"
"Croatia","191","Europe","Southern Europe","1998","4.4826360843553","20417.856","0.303130449"
"Croatia","191","Europe","Southern Europe","1997","4.19327424658749","19295.754","0.291805096"
"Croatia","191","Europe","Southern Europe","1996","3.98428905623533","18518.35","0.298659157"
"Croatia","191","Europe","Southern Europe","1995","3.75519829465404","17612.601","0.300735798"
"Croatia","191","Europe","Southern Europe","1994","3.56886097616837","16875.534",""
"Croatia","191","Europe","Southern Europe","1993","3.44953673811136","16428.16",""
"Croatia","191","Europe","Southern Europe","1992","3.50337097614396","16772.858",""
"Cuba","192","Americas","Caribbean","2011","3.18568314639883","35921.932","0.167627729"
"Cuba","192","Americas","Caribbean","2010","3.40021945141932","38360.487","0.184024618"
"Cuba","192","Americas","Caribbean","2009","2.64837557067493","29897.051","0.14684888"
"Cuba","192","Americas","Caribbean","2008","2.69497851298051","30443.434","0.151699516"
"Cuba","192","Americas","Caribbean","2007","2.37086727152102","26794.769","0.139014948"
